Review,Rating
candi borobudur sangat amazing.walaupun bawa ank kecil tp kami bisa sampai di puncak borobudur.view nya begitu indah dan mengagumkam.sblm masuk sebaiknya dgr kan ttg borobudur di audio visual room dgn membayar 5rb per org agar lebih mengerti ttg borobudur,Bagus
"Yang liburan ke jogja jangan lupa mampir ke candi borobudur sekedar jalan2 atau yang mau religian bisa juga,siapa yang gak tau 7 keajaiban dunia salah 1nya candi borobudur,,,,",Bagus
Untuk Candi yang merupakan candi terbesar tetap saja kalau dipenuhi pengunjung bisa crowded banget. Asyik buat di jelajahi pas sore hari biar gak panas. Sayang banyak sekali stupa atu relief yang hilang dicuri orang.,Bagus
"Candi Borobudur yang pernah dinobatkan sebagai satu dari tujuh keajaiban dunia ini memiliki arsitektural stupa berundak. Disini anda dapat melihat betapa hebatnya nenek moyang bangsa Indonesia, mampu membuat candi dari batu kali sedemikian indahnya.",Bagus
"Candi ini dibangun dengan gaya Mandala yang mencerminkan alam semesta dalam kepercayaan Buddha. Lokasinya yang berada di 40 km dari kota Yogyakarta, menjadikan candi ini sebagai salah satu tujuan wisata favorit selain Candi Prambanan.",Bagus
Berkunjung ke candi borobudur sangat recommended karena tempat ini memberikan ilmu pengetahuan sosial mengenaiSejarah persebaran agama Buddha di Indonesia. Harga tiket masuk ke candi borobudur 30k untuk hari biasa bagi pengunjung domestic ,Bagus
"Magnificient... salah satu dari Tujuh Keajaiban Dunia yang ada di Indonesia, mempesona dan indah seperti kembali ke masa kejayaan raja raja tempo dulu. sangat menarik untuk dijelajahi dan dikunjungi. Menikmati Sunrise yang indah yang dikelilingi oleh pemadangan gunung gunung disekitarnya. Tidak akan pernah mengecawakan untuk datang ke Candi Borobudur, tetapi ingat untuk selalu sopan dan selalu manaati peraturan di Candi ini agar tetap terjaga kelestariannya. Amat Sangat disarnkan untuk dikunjungi.",Bagus
Kalau pergi ke Jogja tidak mampir ke Candi Borobudur itu rasanya masih ada yang kurang. Candi Borobudur merupakan warisan budaya Indonesia yang sudah terkenal ke seluruh dunia.,Bagus
"Ketika anda ke jogja, saya sarankan untuk datang ke sini juga. Perjalanan kira-kira 45 menit dari jogja. Harga tiket masuk lumayan terjangkau, terlebih ketika ada event besar maka juga akan ada diskon. Jalan keluar dari candi akan melewati pasar dimana Anda bisa sekalian berbelanja souvenir.",Bagus
"Ke candi borobudur saat bulan februari. Harga tiket masuk untuk dewasa Rp. 40.000,- dan untuk anak-anak Rp. 20.000,-. Untuk ke area candi bisa naik kereta keliling seharga Rp. 7500,- supaya tidak capek jalan. Naik kereta keliling free air mineral botol.",Bagus
"gasuka pelajaran sejarah . tapi kalo kejogja mesti banget deh kesini , taunya jogja ya ini nih . ga boseeen",Bagus
Wajib datang ke sini.Tempat bersejarah dan fenomenal diapit diantara 4 gunung. Udara sejuk dan sunrise terbaik.Rasakan kemegahan dan kejayaannya kerajaan mataram kuno. Hasil karya dari raja samaratungga dinasti syailendra.,Bagus
"Candi Borobudur dulunya merupakan 7 keajaiban dunia tp saat ini bukan lagi. Tapi candi Borobudur msh ramai pengujungnya domestik maupun internasional.Harga tiket masuk domestik sekitar 40rb / orang (diatas 2thn). Saat ini harus pakai celana panjang krn untuk menghormati tempat ibadah , tp klo pakai celana pendek disediakan sarung.Borobudur udh rapi penataannya n banyak petugas dan juga bersih dr yg menyewakan payung dsb serta orang jualan.Candi Borobudur pun tidak boleh kita memanjat krn tempat ibadah.Perjalanan jika kita menginap dr yogya sekitar 1-1,5jm jika menyewa mbl pribadi dr yogya,.Thanks",Bagus
Candi yang selalu padat pengunjung.Datang pagi hari untuk suasana yang lebih sepi sedikit dan tidak terlalu panas.,Bagus
Menikmati Bangunan Kuno peninggalan sejarah. serta menikmati alam sekitar Borobudur bersama pasangan. dan bermalam di Magelang Kota ,Bagus
"untuk yang mau diet bisa ke tempat ini karena harus naik tangga yang banyak banget dan jalan dri pintu masuk menuju ke candii pun jauhhhhhh bangettt. kemana2 jauhh. parkiran ke pintu masuk juga lumayan jauh. dari candi ke pintu keluar juga jauh. tetapi ketika berjalan ke pintu keluar,kita akan melewati pasar yang berjualan oleh2 khas jogja,ada sandal,pakaian,kain jogja,miniatur,dan lain2. namun tenang aja,ada jasa penyewaan kendaraan alternatif yang disediakan pihak sana untuk anda naiki selama berada dalam zona wisata candi borobudur. kalo gak salah penyewaannya 100rb. untuk kuliner,cukup murah meriah.",Bagus
"Candi Borobudur merupakan destinasi yang wajib di kunjungi saat kita berkunjung ke Yogyakarta. Lokasi Candi Borobudur berada di Jl. Badrawati, Borobudur, Magelang, Jawa Tengah, nah untuk sebagian orang yang belum pernah berkunjung ke Candi Borobudur, Candi Borobudur masih di anggap masuk area Yogyakarta padahal terpisah. Bagi kalian terutama anak instagram yang ingin menikmati keindahan salah satu warisan budaya Indonesia yang telah di akui oleh UNESCO untuk sekedar mengabadikannya di sarankan untuk berangkat pagi hari sebelum jam 06.00 WIB karena jarak tempuh dari Yogyakarata sekitar 1-2 jam. Dan tak lupa untuk mendapatkan spot foto yg bagus dan masih sepi tentunya. Oh ia untuk mode transportasi ke Borobudur bermacam” bisa menggunakan Transjogja kemudian dilanjutkan menggunakan Bis Umum ke arah Borobudur atau menggunakan layanan jasa sewa motor atau mobil. Kalau saran sih mending kita sewa biar bisa lebih mengekplorasi. Mungkin itu dulu ulasan semoga bermanfaat.",Bagus
"Tempat yang bagus untuk melihat sunrise, jangan pernah kesini siang hari karena panas bangetttttt ",Bagus
"Ini kali ke 3 ksini dlm setaun.. Ga bosen bosen walau jalannya jauh..naik tangga.tp pas diatas view nya bagus banget,betah untuk berdiam diri sambil liat banyaknya pengunjung..sambil foto2..",Bagus
Ke candi borobudur hari jumat 23 maret kemarin..masih ada promo 20 % untuk visit jateng katanya.. Harga tiket dewasa 40 rb..dan anak dbwh 10thn 20 rbu.. Jd hanya bayar 80 ribu ..di pintu masuk sebelum candi memang banyak sekali yg menyewakan stroller dan payung.. Stroller sktr 50an ..payung jg dri 10-20 ribu.. Jgn tergoda ya buibu..karena nanti malah nyusahin sendiri kalo mau naik ..mskpun mngkin bsa dtitipin.. Tp mendg naik chocotrain nya..kalo jalan jauh bangett..apalagi hrs drong dorong stroller..tapi kalo mau jalan ya gpp..kalo saya pilih bayar 7500 sdh dpat aqua kecil..turun langsung dwpan jalan candi.. dsana jg g dbolehin bawa makanan kecuali aqua.. Kalo sewa payung gpp..biar ga panas.. Untuk bawa anak mending pakai hipseat/baby carier aja .supaya mudah ..ringkes..dan bisa selalu ngawasin anak.. Selamat berlibur..,Bagus
Tujuanku liburan ke Yogyakarta yg paling utama adlah tempat yg begitu indah ini. .. I like it very much,Bagus
"Aksesibilitas dari Yogya ke Borobudur makin bagus, kalau perlu Trans Jogja lebih sering dong atau buka rute dari tengah kota ke Candi",Bagus
"Lokasinya sangat mudah di jangkau. Tiket masuknya juga terjangkau utk umum. Bersih dan rapih, banyak hotel juga disitu jadi kalo kecapean bisa langsung istirahat",Bagus
"Candinya yang menarik dan indah, ukirannya dan seni pahatnya yang unik, sarannya bawa minum air putih dan topi atau payung karena panas.",Bagus
"Jangan lupa bawa Minuman, payung, kacamata & kamera,-) diatas lumayan panas,cocok untuk liburan keluarga",Bagus
Udah lama gak jalan2 Jogja apalagi berkunjung ke BB membuat saya dan kawan berniat ke sini. Rame dan pas Liburan tentu pilihan yang tepat. Tapi tidak disarankan jika berkunjung pas rame begini. Karna penuhnya pengunjung menjadikan hasil foto2 kurang begitu photogenic lur... ya dicoba saja nek sepi pasti lebih indah ya... Pesan saya kalau kesini pas siang2 jangan lupa bawa payung bila menaiki candi lho...kan panas e poll walaupun disana ada sih persewaan Payung.. haha semoga bermanfaat ulasan saya. Bagi saya ke BB Itu suatu pengalaman yang takkan terlupakan seumur hidup saya... woowww!!!,Bagus
Sudah beberapa kali mengunjungi tempat ini sekarang tempatnya uda semakin tertata dan bersih recomded lah buat wisata ,Bagus
"Ini adalah pertama kalinya saya trip seorang diri. Dari malioboro saya memutuskan untuk ke borobudur mengunakan tranportasi umum seperti transjogja dan bus ukuran kecil ke magelang. Dari maliobor saya naik trans jogja seharga 3500 untuk sampai ke terminal jombor. Sebelum sampai ke jombor saya harus oper bus tj sebanyak 2x. Lalu di terminal jombor saya naik bua jurusan borobudur yang tarifnya 20000 rupiah. Bus berhenti di terminal dekat borobudur. Disana banyak yg menawarkan ojek untuk sampai ke borobudur yg tarifnya 10000 rupiah, TAPIII saya sangat menyarankan anda untuk berjalan kaki saja karena ternyata jaraknya tidak jauh cuma 5 menit juga sampai di borobudur. Itulah perjalan saya yaitu Alone alon sing penting klakon",Bagus
"Keberagaman budaya dan keberagaman agama merupakan bukti indonesia itu kaya,kaya alamnya kaya bangunannya dan kaya akan semyumnya...",Bagus
"Sudah santa sering dateng ke tempat ini, semakin tertata rapih. Semakin bersih. Recomended banget untuk liburan keluarga disini. Semuanya ramah, makin banyak permainan di sini. Untuk yang cape jalan dari pintu masuk ke tangga cadi bisa naik mobil gandeng (kereta) bayarnya murah hanya 7.500 dan dapat air mineral kecil. Pulangnya ini harus turun tangga dan melewati zig zag para pedagang yang mungkin kalau jalannya gak zig zag cepet nyampe. ini seperti diarahkan untuk melihat semua warung atau dagang mereka jadi cukup lama untuk sampai pintu keluarnya. Tapi semua terbayarkan ko dengan pemandangan dan udara yang bersih lagi sejuknya cadi Borobudur ini.",Bagus
"Sudah beberapa kali ke Candi Borobudur. Tempatnya bersih, terpeihara dilihat dari area candinya yang tidak terdapat sampah",Bagus
"Saya ke Borobudur beberapa hari lalu, kondisi cuacanya hujan rintik-rintik selama saya di candi.1.Tiket masuknya 40K per orang.2.Makanan apa pun tidak diperkenankan untuk dibawa masuk. Kalau minuman masih diperbolehkan. Banyak pengunjung kala itu yang karena tidak tahu, membawa makanan di tas. Saat dipintu masuk makanan tersebut terpaksa dititipkan ke petugas jaga. Petugas jaga di pintu masuk akan memberikan kartu penitipan (makanan yang ditahan sementara), untuk diambil kembali saat pengunjung keluar dari wilayah candi.3.Aman sekali, karena ada banyak petugas jaga di area candi.Di setiap undakan setidaknya ada 2 petugas jaga di dekat tangga. Mereka berjaga-jaga agar tidak ada yg celaka, dan tersesat/ kebingungan. Petugas jaga dilatih dengan baik, dan sangat sopan terhadap pengunjung. Mereka kadang bertanya pada pengunjung yang datang bersama-sama/ rombongan, lalu mengamati agar jangan ada yg terpisah lalu tersesat. Inisiatif mereka untuk menjaga pengunjung, dan rombongan agar tidak kebingungan patut diacungi jempol, mengingat tidak semua pengunjung menggunakan jasa guide. Sangat sopan, dan tidak membuat risi pengunjung! Luar biasa pelatihan yang diberikan...!!!!",Bagus
"Sudah beberapa kali ke borobudur, tapi Candi Borobudur benar-benar tak pernah membuat saya tak senang. Sekarang, Candi Borobudur benar-benar bersih, adannya pengetatan kebersihan membuat Candi Borobudur semakin terlihat teratur dan baik. Biaya untuk tiket masuknya pun masih ramah di kantong. Sekitar Rp 10.000 - 40.000 untuk turis domestik, dimana anda tak hanya menikmati kearifan candinya saja, tetapi juga masuk ke museum kapal untuk melihat hal-hal yang unik dan menarik, anda juga bisa berkeliling kebanyak tempat, banyak sekali spot foto keren yang disediakan. Dan penjual barang-barang maupun oleh-oleh khas Yogya pun lebih tertata rapi daripada waktu saya datang pertama kali kesana (Tahun 2008). Jadi, Candi Borobudur bisa menjadi tempat yang tepat untuk berekreasi!",Bagus
Nilai sejarahnya sangat tinggi. Disini kita bisa berwisata sambil berolahraga karena harus menaiki tangga yang sangat banyak untuk sampai ke puncaknya.Pastikan memakai alas kali yang nyaman dan pakaian yang sopan.,Bagus
"Candi yang tertata apik, menjadikannya banyak spot untuk ber swa foto. Dan kini sudah tersedia shuttle di area pintu masuk ke dalam menuju candi terdekat. Penjual Souvenir yang dijajakan semakin banyak. Agar tiba sampai ke puncak, perlu menaiki anak tangga yang tersusun rapi",Bagus
"Candi terbesar di dunia dan merupakan salah satu keajaiban dunia. Lebih rapi dan bagus..ada mobil kereta yg bisa keliling candi borobudur..pergi ke puncak candi lalu mutar disekitarnya, akan dapat view kece disekitar candi..very recomended",Bagus
"Tempatnya makin ditata rapi, walaupun hujan tetep boleh naik pakek payung sewaan dari penyewa disana, trus udah ada pegangan buat naik tangga. Jadi lebih nyaman buat jalan jalan disana. Bapak petugasnya juga ramah banget mau nolongin fotoin aku sama pacar hehe (makasih bapaknya!) Trus turun keluar dari candi lewatin kios2 jualan merchandise, pulangnya kita beli lukisan candi borobudur dari bambu. So happy ❤",Bagus
"decak kagum yang pertama muncul...tak habis-habisnya pertanyaan dalam hati ""kok bisa ya...jaman bahula para leluhur bisa membangun candi yang sang hebat...""batu yang tersusun rapi..kerajinan membuat relief...maka tak heran Candi Borobudur menjadi salah satu keajaiban dunia....Hanya perlu dijaga stamina kita karena perjalanan mengelilingi Candi Borobudur cukup menguras energi...",Bagus
"Cobalah kesana dihari hari biasa. Lebih sepi jadi lebih leluasa menjelajahnya. Tidak usah mengantre saat mau naik keatas. Jangan lupa bawa topi, Meskipun disana banyak yg jual dan menyewakan payung. Kalau belum naik harga tiket masih 40.000.",Bagus
"Terakhir saya mengunjungi candi Borobudur sudah lama sekali ketika masih kecil. Dan sekarang saya membawa anak-anak saya supaya mereka mengenal kekayaan Indonesia dari dekat.Memasuki parkiran, begitu turun mobil, kami langsung diserbu para pedagang yang menawarkan jualannya. Jika anda tidak berminat beli lebih baik jangan iseng menannyakan kalau tidak mau dikejar makin banyak pedagang sampai pintu masuk loket.Setelah pintu masuk pemeriksaan karcis, kami harus berjalan sebentar untuk dapat melihat dari jauh candi. Jalan menuju candi bersih, menarik dan bagus untuk jadi lokasi foto. Jika tidak ingin kepanasan jangan lupa bawa topi/payung atau datang lebih pagi. Jam 6 pagi sudah buka.Candi tetap menawan untuk dilihat dari dekat meskipun beberapa ada yg rusuak karena usia. Dari atas candi, pemandangan sangat indah di sekelilingnya. ",Bagus
"dari tempat parkir ke dalam kawasan candi lumayan jauh. jadi persiapkan kaki untuk jalan jauh ya..jalur naik dan turun candi dipisah, sehingga tidak riweuh..ada juga wahana kereta untuk memutari kawasan sekitar candi.",Bagus
"Datang ke tempat ini pukul 4.30 pagi (harus ikut paket tour sunrise), kita akan disuguhi pemandangan matahari terbit yang sangat cantik. perpaduan peninggalan masa lalu yang megah dengan sinar matahari terbit keemaasan sungguh pemandangan yang tidak boleh dilewatkan.",Bagus
"Borobudur adalah sebuah candi Buddha yang terletak di Borobudur, Magelang, Jawa Tengah, Indonesia. Candi ini berlokasi di kurang lebih 100 km di sebelah barat daya Semarang, 86 km di sebelah barat Surakarta, dan 40 km di sebelah barat laut Yogyakarta. Candi berbentuk stupa ini didirikan oleh para penganut agama Buddha Mahayana sekitar abad ke-8 masehi pada masa pemerintahan wangsa Syailendra. Borobudur adalah candi atau kuil Buddha terbesar di dunia, sekaligus salah satu monumen Buddha terbesar di dunia.",Bagus
Tempat bersejarah Tempatnya bagus indah UnitUdara nya sejuk Saya sangat Senang Dan bahagia dapat berkunjung ke candi borobudur ,Bagus
"menjadi pusat studi agama Budha. Candi ini juga menjadi tempat ziarah bagi umat Budha dari India, Tiongkok, Myanmar, dan bangsa-bangsa lain. Mereka datang berbondong-bondong ke Borobudur melewati pelabuhan Semarang yang kala itu dikenal dengan nama Bergota atau Pragota. Hal ini berlangsung terus-menerus hingga abad ke – 11.",Bagus
"Begitu megah dan besar, lebih lebih ukirannya sangat luar biasa. Ukurannya, sisinya semuanya menakjubkan. Borobudur.",Bagus
